epoch,score,lines,actions
1043,12,0,27
1044,13,0,27
1045,13,0,36
1046,10,0,15
1047,12,0,33
1048,13,0,30
1049,8,0,13
1050,12,0,26
1051,13,0,27
1052,10,0,26
1053,12,0,19
1054,13,0,24
1055,11,0,22
1056,14,0,42
1057,13,0,27
1058,11,0,28
1059,13,0,28
1060,12,0,18
1061,11,0,19
1062,12,0,23
1063,9,0,21
1064,14,0,42
1065,13,0,36
1066,11,0,25
1067,10,0,18
1068,14,0,37
1069,12,0,19
1070,12,0,27
1071,10,0,22
1072,10,0,16
1073,12,0,26
1074,15,0,43
1075,12,0,22
1076,12,0,18
1077,14,0,31
1078,10,0,17
1079,9,0,19
1080,12,0,29
1081,11,0,28
1082,9,0,20
1083,14,0,35
1084,16,0,37
1085,10,0,15
1086,10,0,21
1087,12,0,24
1088,11,0,21
1089,10,0,20
1090,14,0,36
1091,14,0,27
1092,12,0,27
1093,13,0,30
1094,11,0,34
1095,14,0,37
1096,12,0,24
1097,12,0,22
1098,12,0,28
1099,11,0,25
1100,14,0,32
1101,11,0,19
1102,16,0,45
1103,14,0,28
1104,11,0,19
1105,10,0,16
1106,13,0,23
1107,10,0,15
1108,12,0,28
1109,12,0,28
1110,11,0,18
1111,11,0,26
1112,13,0,36
1113,11,0,21
1114,12,0,22
1115,11,0,17
1116,13,0,27
1117,12,0,27
1118,12,0,25
1119,15,0,39
1120,10,0,22
1121,12,0,34
1122,15,0,67
1123,14,0,43
1124,14,0,55
1125,16,0,42
1126,13,0,28
1127,10,0,23
1128,11,0,17
1129,12,0,21
1130,12,0,30
1131,12,0,25
1132,12,0,39
1133,10,0,26
1134,12,0,33
1135,10,0,14
1136,18,0,58
1137,11,0,27
1138,15,0,45
1139,10,0,16
1140,11,0,21
1141,11,0,23
1142,13,0,37
1143,13,0,30
1144,17,0,58
1145,13,0,27
1146,10,0,23
1147,12,0,33
1148,12,0,30
1149,14,0,31
1150,14,0,34
1151,18,0,57
1152,14,0,40
1153,13,0,24
1154,17,0,38
1155,11,0,21
1156,9,0,19
1157,10,0,24
1158,13,0,21
1159,13,0,32
1160,11,0,23
1161,16,0,39
1162,15,0,47
1163,12,0,24
1164,10,0,18
1165,16,0,48
1166,15,0,57
1167,15,0,33
1168,11,0,22
1169,12,0,24
1170,12,0,26
1171,13,0,34
1172,11,0,38
1173,10,0,20
1174,15,0,39
1175,10,0,17
1176,15,0,39
1177,16,0,72
1178,17,0,76
1179,14,0,45
1180,17,0,53
1181,11,0,23
1182,16,0,54
1183,16,0,42
1184,19,0,58
1185,17,0,42
1186,15,0,37
1187,19,0,64
1188,19,0,90
1189,15,0,30
1190,17,0,77
1191,15,0,32
1192,13,0,32
1193,12,0,19
1194,12,0,24
1195,15,0,30
1196,14,0,37
1197,16,0,40
1198,20,0,77
1199,11,0,26
1200,16,0,53
1201,18,0,83
1202,23,0,138
1203,13,0,29
1204,13,0,26
1205,16,0,48
1206,14,0,32
1207,12,0,22
1208,14,0,34
1209,13,0,32
1210,14,0,47
1211,14,0,36
1212,15,0,43
1213,11,0,21
1214,16,0,42
1215,17,0,48
1216,14,0,40
1217,17,0,82
1218,14,0,48
1219,15,0,35
1220,16,0,45
1221,12,0,35
1222,13,0,40
1223,15,0,38
1224,18,0,49
1225,19,0,67
1226,18,0,54
1227,15,0,74
1228,21,0,98
1229,14,0,44
1230,24,0,96
1231,12,0,32
1232,18,0,45
1233,16,0,41
1234,13,0,31
1235,14,0,33
1236,24,0,97
1237,16,0,57
1238,19,0,95
1239,14,0,34
1240,21,0,141
1241,11,0,51
1242,15,0,46
1243,17,0,46
1244,14,0,47
1245,19,0,89
1246,22,0,79
1247,12,0,44
1248,13,0,59
1249,21,0,86
1250,14,0,29
1251,18,0,69
1252,16,0,66
1253,19,0,96
1254,20,0,71
1255,15,0,48
1256,17,0,48
1257,20,0,89
1258,15,0,50
1259,23,0,125
1260,17,0,59
1261,16,0,59
1262,21,0,114
1263,21,0,109
1264,19,0,57
1265,32,1,118
1266,16,0,101
1267,17,0,61
1268,16,0,46
1269,15,0,41
1270,22,0,118
1271,15,0,64
1272,16,0,49
1273,22,0,69
1274,16,0,46
1275,22,0,77
1276,20,0,77
1277,20,0,58
1278,15,0,38
1279,22,0,82
1280,22,0,73
1281,18,0,66
1282,20,0,94
1283,18,0,46
1284,18,0,53
1285,16,0,74
1286,18,0,70
1287,22,0,86
1288,15,0,42
1289,14,0,34
1290,19,0,83
1291,20,0,80
1292,20,0,88
1293,24,0,85
1294,19,0,61
1295,15,0,36
1296,23,0,101
1297,17,0,48
1298,21,0,63
1299,17,0,56
1300,18,0,82
1301,22,0,128
1302,17,0,45
1303,19,0,54
1304,16,0,50
1305,18,0,50
1306,19,0,91
1307,17,0,45
1308,22,0,68
1309,21,0,78
1310,21,0,62
1311,15,0,57
1312,17,0,38
1313,20,0,52
1314,16,0,46
1315,18,0,55
1316,17,0,50
1317,23,0,104
1318,24,0,102
1319,14,0,32
1320,19,0,69
1321,19,0,58
1322,23,0,86
1323,19,0,52
1324,21,0,95
1325,25,0,90
1326,19,0,55
1327,22,0,68
1328,17,0,76
1329,17,0,41
1330,20,0,64
1331,19,0,51
1332,21,0,71
1333,16,0,50
1334,22,0,113
1335,17,0,56
1336,19,0,57
1337,20,0,76
1338,21,0,70
1339,20,0,61
1340,20,0,87
1341,20,0,127
1342,24,0,86
1343,21,0,68
1344,22,0,142
1345,22,0,64
1346,16,0,49
1347,16,0,38
1348,21,0,79
1349,13,0,40
1350,21,0,64
1351,19,0,61
1352,16,0,38
1353,22,0,67
1354,22,0,68
1355,24,0,79
1356,20,0,89
1357,18,0,72
1358,22,0,69
1359,22,0,63
1360,25,0,108
1361,20,0,60
1362,20,0,65
1363,21,0,71
1364,14,0,36
1365,18,0,68
1366,21,0,60
1367,19,0,48
1368,24,0,82
1369,14,0,36
1370,24,0,82
1371,22,0,69
1372,20,0,58
1373,21,0,89
1374,22,0,86
1375,16,0,65
1376,17,0,48
1377,21,0,61
1378,18,0,56
1379,22,0,92
1380,14,0,62
1381,19,0,62
1382,23,0,66
1383,14,0,29
1384,26,0,91
1385,18,0,67
1386,19,0,50
1387,15,0,46
1388,26,0,121
1389,21,0,60
1390,22,0,72
1391,19,0,55
1392,22,0,68
1393,23,0,64
1394,21,0,65
1395,19,0,61
1396,17,0,48
1397,20,0,59
1398,22,0,69
1399,23,0,72
1400,19,0,50
1401,20,0,49
1402,23,0,79
1403,22,0,67
1404,37,1,90
1405,21,0,96
1406,21,0,112
1407,14,0,46
1408,21,0,64
1409,23,0,97
1410,16,0,38
1411,21,0,67
1412,16,0,48
1413,19,0,61
1414,19,0,44
1415,23,0,71
1416,25,0,83
1417,27,0,91
1418,21,0,62
1419,21,0,67
1420,23,0,58
1421,17,0,47
1422,18,0,45
1423,22,0,66
1424,22,0,62
1425,16,0,36
1426,21,0,61
1427,19,0,52
1428,18,0,54
1429,13,0,32
1430,20,0,56
1431,18,0,58
1432,21,0,56
1433,19,0,51
1434,21,0,63
1435,24,0,76
1436,18,0,48
1437,20,0,52
1438,18,0,59
1439,26,0,84
1440,25,0,77
1441,20,0,53
1442,23,0,65
1443,19,0,49
1444,25,0,85
1445,22,0,60
1446,19,0,62
1447,25,0,88
1448,23,0,79
1449,21,0,67
1450,19,0,64
1451,22,0,66
1452,19,0,58
1453,25,0,80
1454,21,0,55
1455,23,0,73
1456,18,0,45
1457,22,0,57
1458,21,0,62
1459,20,0,51
1460,23,0,75
1461,21,0,56
1462,25,0,69
1463,24,0,62
1464,22,0,62
1465,21,0,65
1466,17,0,42
1467,26,0,86
1468,19,0,53
1469,22,0,73
1470,22,0,68
1471,22,0,89
1472,20,0,54
1473,25,0,84
1474,23,0,71
1475,25,0,77
1476,21,0,66
1477,19,0,76
1478,12,0,33
1479,23,0,90
1480,23,0,61
1481,20,0,57
1482,24,0,68
1483,19,0,56
1484,22,0,65
1485,22,0,68
1486,27,0,110
1487,19,0,49
1488,25,0,70
1489,21,0,63
1490,22,0,60
1491,25,0,74
1492,22,0,68
1493,15,0,31
1494,26,0,87
1495,20,0,61
1496,19,0,48
1497,25,0,68
1498,20,0,56
1499,23,0,61
1500,25,0,75
1501,21,0,59
1502,26,0,73
1503,22,0,70
1504,22,0,60
1505,23,0,71
1506,22,0,60
1507,24,0,83
1508,23,0,59
1509,18,0,48
1510,19,0,48
1511,24,0,70
1512,20,0,65
1513,22,0,72
1514,25,0,67
1515,21,0,63
1516,22,0,72
1517,19,0,45
1518,20,0,52
1519,21,0,59
1520,23,0,73
1521,18,0,49
1522,19,0,65
1523,20,0,57
1524,20,0,54
1525,19,0,52
1526,20,0,58
1527,24,0,65
1528,23,0,68
1529,24,0,69
1530,25,0,81
1531,21,0,59
1532,24,0,75
1533,25,0,75
1534,23,0,65
1535,20,0,53
1536,25,0,91
1537,27,0,77
1538,22,0,55
1539,24,0,71
1540,23,0,69
1541,21,0,55
1542,24,0,71
1543,21,0,59
1544,20,0,53
1545,20,0,59
1546,21,0,67
1547,24,0,70
1548,20,0,58
1549,25,0,95
1550,21,0,59
1551,22,0,61
1552,24,0,61
1553,20,0,50
1554,21,0,63
1555,22,0,56
1556,22,0,69
1557,23,0,71
1558,21,0,62
1559,21,0,54
1560,18,0,53
1561,19,0,61
1562,20,0,51
1563,23,0,66
1564,22,0,65
1565,25,0,74
1566,27,0,84
1567,24,0,71
1568,23,0,61
1569,19,0,48
1570,19,0,54
1571,20,0,54
1572,20,0,62
1573,24,0,88
1574,23,0,79
1575,17,0,42
1576,22,0,72
1577,17,0,48
1578,23,0,77
1579,25,0,81
1580,35,1,74
1581,22,0,60
1582,23,0,74
1583,21,0,57
1584,20,0,55
1585,23,0,71
1586,19,0,52
1587,22,0,73
1588,22,0,61
1589,22,0,74
1590,20,0,51
1591,20,0,52
1592,20,0,62
1593,28,0,84
1594,24,0,75
1595,25,0,75
1596,21,0,58
1597,14,0,38
1598,25,0,80
1599,23,0,67
1600,25,0,93
1601,21,0,56
1602,19,0,54
1603,20,0,56
1604,24,0,76
1605,22,0,61
1606,22,0,66
1607,19,0,48
1608,23,0,62
1609,25,0,103
1610,24,0,96
1611,26,0,79
1612,26,0,76
1613,21,0,66
1614,18,0,51
1615,20,0,63
1616,23,0,78
1617,23,0,77
1618,21,0,66
1619,20,0,62
1620,24,0,92
1621,21,0,77
1622,15,0,39
1623,23,0,71
1624,17,0,88
1625,22,0,75
1626,23,0,62
1627,23,0,75
1628,18,0,49
1629,23,0,74
1630,25,0,79
1631,23,0,79
1632,24,0,78
1633,23,0,74
1634,21,0,58
1635,23,0,65
1636,21,0,67
1637,21,0,59
1638,19,0,69
1639,21,0,56
1640,26,0,73
1641,22,0,64
1642,22,0,82
1643,25,0,79
1644,22,0,66
1645,26,0,72
1646,22,0,64
1647,22,0,74
1648,25,0,70
1649,20,0,55
1650,20,0,57
1651,20,0,58
1652,22,0,62
1653,26,0,83
1654,21,0,58
1655,20,0,60
1656,24,0,74
1657,21,0,54
1658,21,0,61
1659,17,0,45
1660,22,0,63
1661,24,0,75
1662,21,0,56
1663,17,0,47
1664,23,0,64
1665,21,0,64
1666,25,0,71
1667,23,0,74
1668,26,0,76
1669,33,1,82
1670,24,0,70
1671,27,0,86
1672,23,0,63
1673,21,0,56
1674,22,0,61
1675,24,0,65
1676,21,0,60
1677,22,0,62
1678,20,0,59
1679,23,0,64
1680,20,0,57
1681,27,0,72
1682,32,1,67
1683,22,0,62
1684,25,0,91
1685,28,0,89
1686,22,0,61
1687,22,0,65
1688,26,0,75
1689,22,0,58
1690,23,0,64
1691,22,0,60
1692,26,0,85
1693,21,0,79
1694,19,0,54
1695,24,0,71
1696,21,0,58
1697,25,0,70
1698,21,0,60
1699,27,0,83
1700,23,0,74
1701,23,0,70
1702,22,0,62
1703,24,0,89
1704,20,0,57
1705,22,0,58
1706,15,0,54
1707,24,0,77
1708,17,0,50
1709,22,0,79
1710,19,0,54
1711,23,0,68
1712,23,0,81
1713,26,0,77
1714,19,0,61
1715,20,0,78
1716,24,0,83
1717,24,0,71
1718,20,0,54
1719,17,0,49
1720,27,0,90
1721,24,0,69
1722,22,0,60
1723,23,0,72
1724,21,0,61
1725,24,0,67
1726,25,0,78
1727,22,0,55
1728,22,0,64
1729,22,0,61
1730,23,0,79
1731,22,0,65
1732,22,0,65
1733,20,0,66
1734,23,0,68
1735,22,0,69
1736,21,0,59
1737,21,0,55
1738,24,0,82
1739,21,0,60
1740,25,0,74
1741,25,0,75
1742,21,0,59
1743,35,1,80
1744,23,0,66
1745,23,0,73
1746,23,0,84
1747,18,0,61
1748,21,0,59
1749,23,0,102
1750,24,0,69
1751,22,0,67
1752,22,0,60
1753,25,0,69
1754,23,0,60
1755,24,0,70
1756,21,0,57
1757,24,0,73
1758,19,0,54
1759,23,0,79
1760,24,0,68
1761,24,0,81
1762,19,0,54
1763,23,0,65
1764,19,0,57
1765,22,0,62
1766,22,0,59
1767,21,0,59
1768,24,0,67
1769,23,0,74
1770,21,0,60
1771,23,0,77
1772,18,0,51
1773,18,0,51
1774,18,0,53
1775,23,0,62
1776,20,0,52
1777,21,0,64
1778,18,0,46
1779,25,0,80
1780,24,0,72
1781,25,0,83
1782,22,0,66
1783,21,0,56
1784,26,0,76
1785,18,0,44
1786,24,0,70
1787,21,0,61
1788,20,0,54
1789,25,0,78
1790,21,0,58
1791,23,0,69
1792,25,0,81
1793,21,0,62
1794,19,0,65
1795,16,0,54
1796,21,0,56
1797,24,0,65
1798,25,0,73
1799,25,0,70
1800,21,0,57
1801,21,0,53
1802,22,0,79
1803,22,0,60
1804,22,0,62
1805,26,0,92
1806,21,0,61
1807,26,0,80
1808,23,0,62
1809,23,0,68
1810,22,0,69
1811,24,0,77
1812,26,0,77
1813,23,0,67
1814,22,0,68
1815,26,0,79
1816,22,0,62
1817,25,0,76
1818,21,0,61
1819,22,0,60
1820,23,0,67
1821,24,0,77
1822,25,0,74
1823,26,0,72
1824,21,0,61
1825,24,0,69
1826,23,0,75
1827,22,0,62
1828,23,0,66
1829,24,0,69
1830,22,0,60
1831,24,0,70
1832,21,0,66
1833,20,0,54
1834,25,0,75
1835,23,0,64
1836,23,0,69
1837,22,0,68
1838,23,0,66
1839,20,0,53
1840,25,0,76
1841,20,0,56
1842,23,0,63
1843,28,0,87
1844,21,0,60
1845,20,0,57
1846,21,0,55
1847,21,0,60
1848,22,0,69
1849,22,0,65
1850,21,0,59
1851,20,0,60
1852,22,0,56
1853,22,0,63
1854,25,0,72
1855,22,0,71
1856,21,0,58
1857,20,0,57
1858,23,0,60
1859,24,0,75
1860,23,0,72
1861,25,0,83
1862,22,0,79
1863,23,0,61
1864,22,0,66
1865,25,0,73
1866,21,0,53
1867,36,1,77
1868,23,0,68
1869,24,0,91
1870,25,0,83
1871,23,0,60
1872,24,0,68
1873,25,0,76
1874,18,0,51
1875,21,0,60
1876,22,0,66
1877,27,0,110
1878,23,0,64
1879,24,0,72
1880,23,0,63
1881,23,0,73
1882,25,0,73
1883,26,0,76
1884,24,0,67
1885,34,1,109
1886,19,0,53
1887,23,0,67
1888,23,0,69
1889,20,0,63
1890,22,0,68
1891,23,0,75
1892,21,0,65
1893,26,0,74
1894,25,0,74
1895,21,0,64
1896,21,0,57
1897,26,0,75
1898,24,0,65
1899,25,0,67
1900,24,0,67
1901,23,0,66
1902,19,0,55
1903,25,0,73
1904,22,0,61
1905,21,0,59
1906,24,0,68
1907,23,0,65
1908,23,0,67
1909,21,0,60
1910,23,0,64
1911,20,0,50
1912,25,0,78
1913,21,0,58
1914,23,0,77
1915,22,0,60
1916,24,0,66
1917,19,0,59
1918,25,0,69
1919,22,0,64
1920,24,0,68
1921,21,0,58
1922,25,0,72
1923,20,0,56
1924,22,0,66
1925,24,0,74
1926,24,0,77
1927,19,0,49
1928,26,0,93
1929,19,0,55
1930,23,0,63
1931,20,0,59
1932,25,0,78
1933,18,0,49
1934,24,0,70
1935,22,0,82
1936,24,0,69
1937,22,0,59
1938,25,0,75
1939,24,0,74
1940,20,0,61
1941,24,0,66
1942,23,0,65
1943,23,0,59
1944,21,0,53
1945,26,0,73
1946,26,0,79
1947,19,0,77
1948,23,0,64
1949,21,0,52
1950,22,0,65
1951,24,0,64
1952,24,0,66
1953,25,0,71
1954,23,0,64
1955,22,0,59
1956,21,0,52
1957,23,0,66
1958,35,1,75
1959,23,0,67
1960,20,0,61
1961,22,0,63
1962,23,0,76
1963,23,0,68
1964,23,0,97
1965,23,0,69
1966,28,0,84
1967,25,0,74
1968,27,0,78
1969,24,0,75
1970,25,0,70
1971,17,0,49
1972,26,0,79
1973,22,0,64
1974,22,0,83
1975,22,0,54
1976,19,0,53
1977,21,0,64
1978,23,0,62
1979,23,0,63
1980,25,0,70
1981,22,0,61
1982,23,0,75
1983,22,0,57
1984,26,0,78
1985,21,0,67
1986,21,0,55
1987,21,0,59
1988,24,0,65
1989,25,0,70
1990,34,1,68
1991,23,0,64
1992,22,0,60
1993,25,0,67
1994,20,0,63
1995,22,0,66
1996,26,0,73
1997,22,0,59
1998,23,0,113
1999,23,0,68
2000,24,0,60
